SIM_AV,SIM_DEC,SIM_DLMU,SIM_EXPOSURE_g,SIM_EXPOSURE_i,SIM_EXPOSURE_r,SIM_HOSTLIB_GALID,SIM_LENSDMU,SIM_LIBID,SIM_MAGSMEAR_COH,SIM_MODEL_INDEX,SIM_MODEL_NAME,SIM_MWEBV,SIM_NGEN_LIBID,SIM_NOBS_UNDEFINED,SIM_PEAKMAG_g,SIM_PEAKMAG_i,SIM_PEAKMAG_r,SIM_PEAKMJD,SIM_RA,SIM_REDSHIFT_CMB,SIM_REDSHIFT_FLAG,SIM_REDSHIFT_HELIO,SIM_REDSHIFT_HOST,SIM_RV,SIM_SEARCHEFF_MASK,SIM_SUBSAMPLE_INDEX,SIM_TEMPLATE_INDEX,SIM_TYPE_INDEX,SIM_TYPE_NAME,SIM_VPEC,delta_t_g,delta_t_i,delta_t_r,fluxcal_g,fluxcal_i,fluxcal_r,fluxcalerr_g,fluxcalerr_i,fluxcalerr_r,host_photoz,host_specz,libid,mag_g,mag_i,mag_r,magerr_g,magerr_i,magerr_r,magobs_g,magobs_i,magobs_r,median_delta_t_g,median_delta_t_i,median_delta_t_r,mjd_g,mjd_i,mjd_r,photflag_g,photflag_i,photflag_r,photprob_g,photprob_i,photprob_r,pkmag_g,pkmag_i,pkmag_r,pkmjd,psf_sig1_g,psf_sig1_i,psf_sig1_r,sky_sig_g,sky_sig_i,sky_sig_r,snid,snr_g,snr_i,snr_r,z,zeropt_g,zeropt_i,zeropt_r,offset,logprob,true_label,skymap_filename,area_fifty,area_ninety
-9.0,3.0949599742889404,34.24150466918945,1.0,1.0,1.0,-9,0.0,3980,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.04598097875714302,1,0,99.0,-9.0,99.0,58640.0,206.763916015625,0.016291746869683266,1,0.014404509216547012,0.014404509216547012,-9.0,3,-9,519,0,UNKNOWN ,-273.7689514160156,"[3.017359999998007, 5.979460000002291, 3.0513499999942724]",[],"[5.979289999995672, 3.042890000004263, 6.921419999998761]",[533.1043],[],[1558.8645],[49.058617],[],[70.61408],-9.0,-9.0,3980,[20.68297],[],[19.517979],[0.09993852],[],[0.04919407],3.0513499999942724,nan,5.979289999995672,3.0513499999942724,nan,5.979289999995672,[58642.19333],[],[58642.23047],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58640.0,[],[],[],[],[],[],13981,[0.09202442],[],[0.04529841],0.014404509216547012,[],[],[],0.07501951262993692,3.6619396059283247,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/10.fits,0.48399790635740336,1.6138935842842839
-9.0,-6.623330116271973,33.108619689941406,1.0,1.0,1.0,-9,0.0,6952,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.02173084393143654,1,0,99.0,-9.0,99.0,58290.8828125,266.3450622558594,0.009708818979561329,1,0.008756202645599842,0.008756202645599842,-9.0,3,-9,403,0,UNKNOWN ,-330.8830261230469,[9.94032999999763],[],"[7.04146000000037, 6.0402199999953154, 2.836440000006405]",[4567.6562],[],[4911.748],[128.50624],[],[173.26213],-9.0,-9.0,6952,[18.350765],[],[18.27191],[0.03055348],[],[0.0383087],9.94032999999763,nan,6.0402199999953154,9.94032999999763,nan,6.0402199999953154,[58291.35341],[],[58291.27186],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58290.8828125,[],[],[],[],[],[],16953,[0.02813396],[],[0.03527505],0.008756202645599842,[],[],[],0.160329367023631,3.6130473159606034,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/11.fits,0.3628390777889148,1.2132184624699138
-9.0,-9.811949729919434,35.452735900878906,1.0,1.0,1.0,-9,0.0,7279,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.03666484355926514,1,0,99.0,-9.0,99.0,58636.6328125,193.6863555908203,0.028233936056494713,1,0.025268228724598885,0.025268228724598885,-9.0,3,-9,368,0,UNKNOWN ,-531.8069458007812,"[2.9347899999993388, 2.999439999999595, 8.021089999994729]",[],"[3.0255700000052457, 3.022799999998824, 4.955320000000938, 3.041899999996531, 2.940179999997781]",[804.76776],[],[1290.9618],[82.386246],[],[77.04415],-9.0,-9.0,7279,[20.235825],[],[19.722717],[0.11117674],[],[0.0648121],2.999439999999595,nan,3.0255700000052457,2.999439999999595,nan,3.0255700000052457,[58637.23346],[],[58637.18545],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58636.6328125,[],[],[],[],[],[],17280,[0.1023727],[],[0.05967965],0.025268228724598885,[],[],[],0.12312176819189302,3.0516088983512857,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/12.fits,1.9380012293743119,6.717015068870112
-9.0,46.67414093017578,33.367698669433594,1.0,1.0,1.0,-9,0.0,9120,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.03289840370416641,1,0,99.0,-9.0,99.0,58369.87109375,329.5069885253906,0.010921367444097996,1,0.010674139484763145,0.010674139484763145,-9.0,3,-9,424,0,UNKNOWN ,-344.5023498535156,"[1.0231000000057975, 1.0239199999996345, 0.9890899999954854, 0.9942200000004959, 1.0353499999982887, 1.9708100000061677, 1.0517799999943236, 0.9961800000019139, 1.029210000000603, 1.8955999999961932, 1.0105000000039581, 1.0009700000009616, 1.1045200000007753, 0.8062999999965541, 1.0667000000030384, 1.0735700000004726]",[],"[1.0194400000036694, 1.0062199999956647, 0.9745600000023842, 1.038780000002589, 1.0222599999979138, 0.999469999995199, 0.9413300000014715, 0.9937199999985751, 1.0244200000015553, 1.0164399999994203, 1.9846600000018952, 0.9947099999990314, 0.8985000000029686, 1.023430000001099, 1.070739999995567, 1.132949999999255, 0.7838000000047032]",[2458.127  2810.6323  770.4614],[],[3782.0933 6296.827  2398.811  1300.7322],[73.21537 70.99063 56.77465],[],[84.450714 96.48852  78.14622  74.74315 ],-9.0,-9.0,9120,[19.023489 18.87799  20.283123],[],[18.555668 18.002195 19.05001  19.71453 ],[0.03234654 0.02743006 0.08002642],[],[0.0242494  0.01664116 0.03537869 0.06240413],1.0265650000001187,nan,1.0164399999994203,1.0265650000001187,nan,1.0164399999994203,[58370.23396 58371.25706 58372.28098],[],[58370.28647 58371.30591 58372.31213 58373.28669],[4096 4096 4096],[],[6144 4096 4096 4096],[],[],[],99.0,-9.0,99.0,58369.87109375,[],[],[],[],[],[],19121,[0.02978502 0.02525789 0.07368916],[],[0.02232909 0.01532335 0.03257706 0.05746236],0.010674139484763145,[],[],[],0.12308160577403647,4.234774027697907,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/13.fits,0.07997798177479702,0.2619753091767236
-9.0,57.25371170043945,34.31991195678711,1.0,1.0,1.0,-9,0.0,9147,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.023193737491965294,1,0,99.0,-9.0,99.0,58778.2734375,350.2112731933594,0.016851074993610382,1,0.01692318171262741,0.01692318171262741,-9.0,3,-9,18,0,UNKNOWN ,-214.6178741455078,"[0.0030000000042491592, 0.9968099999969127, 0.0029900000008638017, 1.996500000001106, 0.002979999997478444, 0.9958600000027218, 0.0029599999979836866, 0.9980900000009569, 0.0029599999979836866, 1.9967499999984284, 0.0029500000018742867, 1.0058500000013737, 0.002939999998488929, 0.9870200000004843, 0.0029500000018742867, 0.9979800000000978, 0.0029500000018742867, 0.9974599999986822, 0.0029599999979836866, 1.0808099999994738, 0.0079600000026403, 0.8976399999955902, 0.015400000003864989, 1.9663300000029267, 0.017719999996188562, 0.010719999998400453, 0.025200000003678724, 0.9638500000000931, 1.013859999999113, 0.0022600000011152588, 1.0113599999967846, 0.00046999999904073775, 0.007330000000365544]",[],"[1.9969100000016624, 0.0030000000042491592, 0.9960999999966589, 0.003010000000358559, 0.9981899999984307, 0.003010000000358559, 1.9966500000009546, 0.0029999999969732016, 1.0039000000033411, 0.0029900000008638017, 0.989369999995688, 0.0029900000008638017, 0.9979000000021188, 0.0029999999969732016, 0.9973800000007031, 0.0029900000008638017, 0.1083100000032573, 0.0008999999990919605, 0.8770199999999022, 0.0004800000024260953, 0.03297000000020489, 0.005139999993843958, 1.978560000003199, 0.0013699999981326982, 0.9514699999999721, 0.006540000002132729, 2.996610000001965, 0.004189999999653082]",[635.08374 721.6219 ],[],[1416.3263],[59.809635 55.392525],[],[106.343254],-9.0,-9.0,9147,[20.492924 20.354225],[],[19.622091],[0.10227511 0.0833626 ],[],[0.08154108],0.017719999996188562,nan,0.01975500000116881,0.017719999996188562,nan,0.01975500000116881,[58779.17804 58779.18103],[],[58779.15304],[6144 4096],[],[4096],[],[],[],99.0,-9.0,99.0,58778.2734375,[],[],[],[],[],[],19148,[0.09417598 0.07676115],[],[0.07508387],0.01692318171262741,[],[],[],0.8047047142732807,1.9933902239471346,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/14.fits,0.8523282586617358,4.42205667055205
-9.0,65.1639633178711,35.105228424072266,1.0,1.0,1.0,-9,0.0,9325,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.02155299298465252,1,0,99.0,-9.0,99.0,58762.015625,271.54827880859375,0.02408565953373909,1,0.02314339391887188,0.02314339391887188,-9.0,3,-9,416,0,UNKNOWN ,-352.6082458496094,"[1.001349999998638, 0.9913299999971059, 1.000690000000759, 0.9985500000038883, 0.9975199999971665, 1.0005900000032852, 0.9999299999981304, 1.0000500000023749, 1.0002199999944423, 1.0003600000054576, 0.9986299999945913, 0.9999400000015157, 1.0000900000013644, 0.9992399999973713, 1.0004400000034366, 1.0002000000022235, 0.9998199999972712]",[],"[1.0012599999972736, 0.9867400000002817, 1.0004400000034366, 0.9985299999971176, 1.0001800000027288, 1.0018399999971734, 0.9996800000008079, 0.9998000000050524, 1.0016099999993457, 1.0003099999958067, 0.9986399999979767, 1.000290000003588, 0.9997300000031828, 0.9992199999978766, 1.0004100000005565, 1.0001999999949476, 0.9998000000050524, 1.9999099999986356]",[1488.5709],[],[3680.76   1558.2937  614.2875],[97.09847],[],[102.010765  80.39362   79.944565],-9.0,-9.0,9325,[19.568077],[],[18.585155 19.518375 20.529072],[0.07083904],[],[0.03009805 0.05602761 0.14133415],1.0000500000023749,nan,1.0001899999988382,1.0000500000023749,nan,1.0001899999988382,[58763.18247],[],[58763.15465 58764.14139 58765.14183],[6144],[],[4096 4096 4096],[],[],[],99.0,-9.0,99.0,58762.015625,[],[],[],[],[],[],19326,[0.06522932],[],[0.02771459 0.0515908  0.13014194],0.02314339391887188,[],[],[],0.14571946116516915,3.8094008895648965,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/15.fits,0.30225109499676406,1.0339796225654376
-9.0,0.893310010433197,34.04551315307617,1.0,1.0,1.0,-9,0.0,86,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.08997704088687897,1,0,99.0,-9.0,99.0,58336.65234375,233.64329528808594,0.014875208027660847,1,0.014793609268963337,0.014793609268963337,-9.0,3,-9,252,0,UNKNOWN ,126.33619689941406,"[0.00044999999954598024, 8.007129999998142]",[],[0.013180000001739245],[1477.7932 1500.4639],[],[2608.3494 2566.762 ],[71.02482  58.476444],[],[ 82.131386 103.89948 ],-9.0,-9.0,86,[19.575966 19.559437],[],[18.959085 18.976536],[0.05219468 0.04232385],[],[0.03419584 0.04395999],4.003789999998844,nan,0.013180000001739245,4.003789999998844,nan,0.013180000001739245,[58337.16977 58337.17022],[],[58337.19023 58337.20341],[4096 4096],[],[4096 6144],[],[],[],99.0,-9.0,99.0,58336.65234375,[],[],[],[],[],[],20087,[0.0480614  0.03897224],[],[0.03148788 0.04047881],0.014793609268963337,[],[],[],0.9972746980310492,2.7488411238551653,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/16.fits,1.9198005855104103,6.452242466716033
-9.0,8.571660041809082,35.06369400024414,1.0,1.0,1.0,-9,0.0,1113,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.13657666742801666,1,0,99.0,-9.0,99.0,58797.34375,12.205869674682617,0.023637229576706886,1,0.022696705535054207,0.022696705535054207,-9.0,3,-9,416,0,UNKNOWN ,-612.3807983398438,"[3.0211900000067544, 1.0343099999954575, 0.0031799999997019768, 8.941490000004706, 0.020559999997203704, 1.9655199999979232, 0.004119999997783452]",[],"[0.998699999996461, 2.0764300000009825, 0.01989999999932479, 2.0031100000051083, 0.9193599999998696, 0.9827199999999721, 5.935279999997874, 0.0022699999972246587, 0.017230000004929025, 1.0403899999946589, 0.022260000005189795]",[],[],[3060.8267 1797.4105],[],[],[264.21262 235.1062 ],-9.0,-9.0,1113,[],[],[18.785404 19.363382],[],[],[0.09374425 0.14205177],1.0343099999954575,nan,0.9827199999999721,1.0343099999954575,nan,0.9827199999999721,[],[],[58798.21166 58799.21036],[],[],[4096 6144],[],[],[],99.0,-9.0,99.0,58797.34375,[],[],[],[],[],[],21114,[],[],[0.08632068 0.13080274],0.022696705535054207,[],[],[],0.47738211166722866,3.288230084971418,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/17.fits,0.99475627133307,3.3704352923282923
-9.0,47.47481918334961,33.87784957885742,1.0,1.0,1.0,-9,0.0,1125,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.06618019193410873,1,0,99.0,-9.0,99.0,58683.4921875,288.7732849121094,0.013775798492133617,1,0.014105224050581455,0.014105224050581455,-9.0,3,-9,518,0,UNKNOWN ,-62.66893005371094,"[1.0979499999957625, 2.9365299999990384, 1.9742800000021816, 1.0157600000020466, 1.979350000001432, 2.0367799999949057, 1.0012100000021746, 1.0189899999968475, 1.9830800000054296, 0.9965599999995902, 1.0035199999983888]",[],"[1.1015800000022864, 3.019509999998263, 1.9816199999986566, 1.012719999998808, 0.968059999999241, 1.0185200000050827, 0.9954099999958999, 1.9441200000001118, 1.021550000004936, 1.9811899999986053, 0.9965299999967101, 1.0037599999996019, 0.9993500000055064]",[4803.4697 1539.707 ],[],[8394.451 4628.987],[139.3591  106.27027],[],[151.74135 109.62647],-9.0,-9.0,1125,[18.296112 19.531404],[],[17.690018 18.336285],[0.03150722 0.0749555 ],[],[0.01963096 0.02571931],1.0979499999957625,nan,1.0185200000050827,1.0979499999957625,nan,1.0185200000050827,[58684.27638 58685.37433],[],[58684.248   58685.34958],[6144 4096],[],[4096 4096],[],[],[],99.0,-9.0,99.0,58683.4921875,[],[],[],[],[],[],21126,[0.02901217 0.0690198 ],[],[0.01807639 0.02368261],0.014105224050581455,[],[],[],0.1791165648260151,4.017509373834162,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/18.fits,0.11620565517433869,0.3915107274846361
-9.0,1.7819299697875977,33.65755844116211,1.0,1.0,1.0,-9,0.0,3214,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.33644506335258484,1,0,99.0,-9.0,99.0,58542.859375,248.8275146484375,0.012437853030860424,1,0.014527958817780018,0.014527958817780018,-9.0,3,-9,507,0,UNKNOWN ,675.795654296875,[13.937480000000505],[],[],[1993.92],[],[4605.276],[82.42238],[],[114.55842],-9.0,-9.0,3214,[19.25073],[],[18.341862],[0.04489182],[],[0.02701476],13.937480000000505,nan,nan,13.937480000000505,nan,nan,[58543.52343],[],[58543.47944],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58542.859375,[],[],[],[],[],[],23215,[0.04133685],[],[0.02487547],0.014527958817780018,[],[],[],0.5558982182824797,3.2106059325394347,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/19.fits,0.7888646810511856,2.5885653627542977
-9.0,26.46137046813965,33.737144470214844,1.0,1.0,1.0,-9,0.0,3430,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.08569671213626862,1,0,99.0,-9.0,99.0,58693.77734375,263.966064453125,0.012898902408778667,1,0.014890008606016636,0.014890008606016636,-9.0,3,-9,352,0,UNKNOWN ,534.8265991210938,[12.96371000000363],[],"[2.99322000000393, 2.9867799999992712, 4.007590000001073, 2.989559999994526]",[2412.602],[],[3505.3296],[66.37584],[],[76.56126],-9.0,-9.0,3430,[19.043785],[],[18.638178],[0.02987818],[],[0.02371974],12.96371000000363,nan,2.991389999999228,12.96371000000363,nan,2.991389999999228,[58694.30501],[],[58694.19119],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58693.77734375,[],[],[],[],[],[],23431,[0.02751214],[],[0.02184139],0.014890008606016636,[],[],[],0.3767303150338253,3.5513721614150433,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/20.fits,0.5889423770019889,2.0322364284452044
-9.0,39.088748931884766,36.00349426269531,1.0,1.0,1.0,-9,0.0,6175,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.03585284203290939,1,0,99.0,-9.0,99.0,58350.734375,316.212646484375,0.036016836762428284,1,0.03760235756635666,0.03760235756635666,-9.0,3,-9,317,0,UNKNOWN ,188.0902557373047,"[0.9513399999996182, 8.006109999994806, 0.8557100000034552, 1.0213199999998324, 1.0553999999974621, 0.9465199999976903, 1.0337100000033388, 0.986060000002908, 1.0108299999992596, 0.9794099999999162, 1.0222199999989243, 0.9591000000000349]",[],"[0.9066800000000512, 0.9468500000002678, 0.16541000000142958, 0.8888899999947171, 0.12080000000423752, 0.8900599999979022, 0.914969999997993, 0.08263000000442844, 0.9255399999965448, 0.1002100000041537, 0.9277899999942747, 1.0641600000017206, 0.046450000001641456, 0.9344100000016624, 1.0152699999962351, 0.8911100000041188, 1.0812299999961397, 1.0344800000020768, 0.9038999999975204, 1.1205699999991339, 1.0012800000040443, 0.9557799999965937, 0.9118000000016764]",[527.739],[],[ 973.84174 1006.5055 ],[52.01019],[],[76.69126 97.95125],-9.0,-9.0,6175,[20.69395],[],[20.028778 19.99296 ],[0.1070284],[],[0.08552387 0.1056875 ],0.9984450000010838,nan,0.914969999997993,0.9984450000010838,nan,0.914969999997993,[58351.41086],[],[58351.36172 58352.2684 ],[6144],[],[4096 4096],[],[],[],99.0,-9.0,99.0,58350.734375,[],[],[],[],[],[],26176,[0.09855286],[],[0.07875126 0.09731814],0.03760235756635666,[],[],[],0.9163913366544536,2.792852861043965,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/21.fits,2.896601628515008,14.043055972732605
-9.0,58.377540588378906,36.02190017700195,1.0,1.0,1.0,-9,0.0,6422,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.054580532014369965,1,0,99.0,-9.0,99.0,58364.24609375,7.88640022277832,0.036254677921533585,1,0.03962571546435356,0.03962571546435356,-9.0,3,-9,523,0,UNKNOWN ,755.665771484375,"[0.01877999999851454, 1.0206400000024587, 1.1093000000037136, 0.8999599999951897, 0.1051900000020396, 0.9546300000001793, 0.9475400000010268, 1.0433499999999185, 0.0009500000014668331, 1.0025099999984377, 0.009039999997185078, 1.0358300000007148, 0.9751499999983935, 0.0004600000029313378, 1.0223499999992782, 0.8954599999997299, 1.0142699999996694, 0.00046999999904073775, 1.0304900000046473, 0.021819999994477257, 0.9737500000046566, 1.0026700000016717, 0.0004599999956553802, 1.0239999999976135, 2.031600000002072, 0.00044999999954598024, 0.8423900000052527]",[],"[0.0019299999985378236, 1.0008600000001024, 1.0126200000013341, 1.0010499999989406, 0.0009399999980814755, 0.982689999997092, 1.0416500000064843, 1.0275699999983772, 0.00046999999904073775, 1.0158900000024005, 0.933549999994284, 0.9560899999996764, 0.00044999999954598024, 1.0397700000030454, 1.0069399999993038, 0.9864500000039698, 0.0004599999956553802, 1.057619999999588, 0.996980000003532, 0.9715299999952549, 0.027920000000449363, 0.9208600000056322, 2.0171399999962887, 0.00046999999904073775, 1.0612200000032317]",[577.6725],[],[1374.4708  693.5091],[56.628277],[],[83.985855 78.38234 ],-9.0,-9.0,6422,[20.595795],[],[19.654661 20.39737 ],[0.10645878],[],[0.06635909 0.12274275],0.9546300000001793,nan,0.9864500000039698,0.9546300000001793,nan,0.9864500000039698,[58365.3016],[],[58365.34586 58366.35848],[4096],[],[6144 4096],[],[],[],99.0,-9.0,99.0,58364.24609375,[],[],[],[],[],[],26423,[0.09802835],[],[0.06110414 0.1130228 ],0.03962571546435356,[],[],[],0.4509241000276767,3.390882859876648,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/22.fits,0.5734812946194783,1.974038983197869
-9.0,-1.6621099710464478,33.955787658691406,1.0,1.0,1.0,-9,0.0,7779,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.06639832258224487,1,0,99.0,-9.0,99.0,58371.7890625,74.58567810058594,0.014279200695455074,1,0.014220778830349445,0.014220778830349445,-9.0,3,-9,421,0,UNKNOWN ,-37.48579788208008,"[3.0591799999965588, 2.9814299999998184, 2.9807400000063353, 0.9221199999956298]",[],"[2.9509499999985565, 3.0083300000042072, 5.96426000000065]",[858.0416],[],[3131.996],[68.00299],[],[89.621765],-9.0,-9.0,7779,[20.16623],[],[18.760447],[0.08606953],[],[0.03107578],2.981085000003077,nan,3.0083300000042072,2.981085000003077,nan,3.0083300000042072,[58374.46065],[],[58374.50133],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58371.7890625,[],[],[],[],[],[],27780,[0.07925372],[],[0.0286149],0.014220778830349445,[],[],[],0.48336639839546586,3.0956212961912457,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/23.fits,1.310410494562894,4.441755378486645
-9.0,18.682680130004883,36.02220916748047,1.0,1.0,1.0,-9,0.0,524,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.009761233814060688,1,0,99.0,-9.0,99.0,58428.890625,113.15280151367188,0.036351528018713,1,0.03702815994620323,0.03702815994620323,-9.0,3,-9,458,0,UNKNOWN ,382.126953125,"[0.0009300000019720756, 0.9087500000023283, 0.008369999995920807, 2.0722400000013295, 0.0004600000029313378, 5.029759999997623, 0.004150000000663567, 0.936600000000908, 0.008709999994607642, 0.01794000000518281, 0.00044999999954598024, 0.9818899999954738, 0.003210000002582092, 2.0349500000011176, 0.015509999997448176, 1.8099900000015623, 0.039179999999760184]",[],"[0.0013699999981326982, 0.11639000000286615, 0.0008999999990919605, 2.861109999998007, 0.000919999998586718, 0.13803999999799998, 0.000910000002477318, 2.873670000000857, 0.01329000000259839, 0.0018299999937880784, 0.1227400000061607, 0.8359500000005937, 2.149859999997716, 0.014739999998710118, 0.8185099999973318, 0.005540000005566981, 2.0155499999964377, 0.016410000003816094, 0.060509999995701946, 0.00046999999904073775, 0.9069999999992433, 1.0322000000014668, 0.018300000003364403]",[500.2069  480.91248],[],[684.2846  959.22766 796.057  ],[40.27072 54.75212],[],[ 55.65007  113.563545  54.91494 ],-9.0,-9.0,524,[20.752125 20.794834],[],[20.411907 20.045197 20.247639],[0.08743183 0.12364163],[],[0.08831993 0.1285722  0.07491627],0.01794000000518281,nan,0.060509999995701946,0.01794000000518281,nan,0.060509999995701946,[58429.45439 58429.45532],[],[58429.38867 58429.50506 58429.50596],[6144 4096],[],[4096 4096 4096],[],[],[],99.0,-9.0,99.0,58428.890625,[],[],[],[],[],[],30525,[0.08050813 0.11385049],[],[0.08132591 0.1183906  0.06898367],0.03702815994620323,[],[],[],0.39155816747503286,2.881499684333954,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/24.fits,1.9110552586046237,6.672771084468383
-9.0,49.53847122192383,34.93860626220703,1.0,1.0,1.0,-9,0.0,824,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.14714843034744263,1,0,99.0,-9.0,99.0,58705.7578125,285.61993408203125,0.02232588827610016,1,0.02185092866420746,0.02185092866420746,-9.0,3,-9,524,0,UNKNOWN ,-283.8171081542969,"[0.996899999998277, 1.0011200000008103, 0.999629999998433, 0.9713900000060676, 0.99938999999722, 3.0005799999999, 1.0852299999969546, 1.0204200000007404, 0.9799300000013318, 1.0209299999987707, 0.9796600000045146, 1.0193699999945238, 1.9795300000041607, 1.022530000002007, 1.0000199999994948]",[],"[0.9969399999972666, 1.0013300000064191, 0.9995799999960582, 0.9743900000030408, 0.9997899999943911, 3.0001499999998487, 1.0841900000013993, 1.0211200000048848, 0.9788100000005215, 1.0216999999975087, 0.9789600000003702, 1.0207899999950314, 0.979140000003099, 0.9999000000025262, 1.024489999996149, 1.0000599999984843]",[869.6732],[],[1039.4425 1578.4478],[88.40292],[],[82.668686 93.24652 ],-9.0,-9.0,824,[20.15161],[],[19.958    19.504425],[0.1103927],[],[0.08637148 0.06415526],1.0011200000008103,nan,0.9999800000005052,1.0011200000008103,nan,0.9999800000005052,[58706.23274],[],[58706.20407 58707.20101],[6144],[],[4096 4096],[],[],[],99.0,-9.0,99.0,58705.7578125,[],[],[],[],[],[],30825,[0.10165074],[],[0.07953175 0.05907482],0.02185092866420746,[],[],[],0.15327278365586702,3.634271564218784,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/25.fits,0.33189752671944106,1.196981447881828
-9.0,62.03273010253906,34.95808792114258,1.0,1.0,1.0,-9,0.0,1245,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.10083034634590149,1,0,99.0,-9.0,99.0,58428.59765625,175.86117553710938,0.022480040788650513,1,0.024024810642004013,0.024024810642004013,-9.0,3,-9,516,0,UNKNOWN ,584.19189453125,[2.999069999998028],[],"[2.9989600000044447, 7.980919999994512, 2.8996900000056485]",[1952.4491],[],[4436.9116],[58.543888],[],[152.9099],-9.0,-9.0,1245,[19.27355],[],[18.382298],[0.03256354],[],[0.03742697],2.999069999998028,nan,2.9989600000044447,2.999069999998028,nan,2.9989600000044447,[58429.46983],[],[58429.54846],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58428.59765625,[],[],[],[],[],[],31246,[0.02998485],[],[0.03446314],0.024024810642004013,[],[],[],0.1678276943546178,3.893251747972785,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/26.fits,0.19625524878412715,0.6658623409332344
-9.0,50.10451889038086,35.9295654296875,1.0,1.0,1.0,-9,0.0,1446,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.02378189004957676,1,0,99.0,-9.0,99.0,58611.22265625,235.72952270507812,0.03491311892867088,1,0.03431232273578644,0.03431232273578644,-9.0,3,-9,414,0,UNKNOWN ,-119.3488540649414,[3.985020000000077],[],"[4.01585999999952, 0.9193200000008801, 0.9334099999978207]",[253.74489],[],[511.30295],[28.523516],[],[42.601624],-9.0,-9.0,1446,[21.489006],[],[20.728304],[0.12207749],[],[0.09048522],3.985020000000077,nan,0.9334099999978207,3.985020000000077,nan,0.9334099999978207,[58612.30028],[],[58612.35142],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58611.22265625,[],[],[],[],[],[],31447,[0.11241021],[],[0.08331973],0.03431232273578644,[],[],[],0.46102502461146205,3.3584834029632833,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/27.fits,0.6231830067355109,2.270494168660604
